label,title,title_translated,content,link,snippet,source,date,keywords,topic
positive,高雄亞灣「數位無限」獲仁寶、台達資本億元投資進攻亞洲AI平台市場,"Kaohsiung Yawan's ""Digital Unlimited"" received 100 million yuan investment from Compal and Delta Capital to enter the Asian AI platform market","去年生成式AI與AI加速晶片逐漸加溫，全球AI產業發展持續增速，高市府經發局與全台最大產業加速器StarFab Accelerator推動「建構亞灣創新生態系計畫」，以新創AI技術賦能在地產業、推動大高雄地區數位轉型；其中在台灣AI晶片GPU算力調度與AI平台領域深耕多年，並取得優於市場成果的「數位無限(InfinitiesSoft)」於日前完成新一輪新臺幣一.二億元募資，投資人包括仁寶電腦、台達電子子公司台達資本、工研院子公司創新工業技術移轉(ITIC)，以及新生資本。數位無限更透過計畫與「中冠資訊」開發的AIoT平台進行技術整合、大幅縮短企業AI開發過程，並降低產業客戶投入成本與營運管理困難，最終成功取得高市府的計畫補助金。(見圖)

執行長陳文裕今(十五)日說明，數位無限旗下產品「AI-Stack」允許多部門排程使用GPU資源，將GPU的資源運用最大化，該產品具備AI開發到部署的軟體技術，以及自行開發的 GPU切片、GPU融合與多節點GPU算力匯集等技術，能讓企業迅速上手，無縫對接開發工具；全球能投入AI管理與GPU調度平台的同業屈指可數，本輪資金用以擴展亞洲市場成為市占第一的領先者，更加速與國際大廠的深化合作，加大全球市場的覆蓋，希望協助企業為AI賦能企業轉型，引領產業未來發展的新浪潮，只要透過數位無限產品「AI-Stack」，都能直接進入應用場景，大幅節省時間與成本。

陳文裕提到，透過經發局的計畫支持，讓數位無限與高雄大集團能更深入合作，深作產業應用與通路合作，外擴公司的商業效應；未來，數位無限也期許能成為台灣AI平台的領導者，攜手台灣AI生態夥伴前進全球市場，一起為台灣的AI產業發光發熱！

經發局廖泰翔局長表示，新創是產業不斷變革成長的動力，生成式AI讓AI產業快速發展，「數位無限」獲得資源挹注，代表各大投資人對AI的興趣、看好趨勢發展；近年高雄推動產業轉型，積極招商引資，樂見優秀的新創在高市府的協助下，不僅取得獎勵金支持與企業合作商機，更能在後續成功完成募資，邁入公司規模化的下一哩路。

廖泰翔指出，高市府近年挹注大量資源扶植創新創業，希望由政府領頭，在加速企業導入創新技術的同時，更吸引優秀新創落地高雄，共同豐富高雄科技創新生態圈、帶動產業革新發展；期待未來能看到更多優秀新創與創新應用以高雄為基點，走向更寬廣的商業舞臺。隨著AI趨勢商機爆發，數位無限在此時完成破億金額的募資，可見外界高度肯定數位無限在亞洲GPU市場所取得的成果，更看好未來在全球AI基礎設施領域的潛力發展，相信透過策略合作，能大幅加速數位無限的業務布局及全球市場擴張。

經發局補充說明，數位無限推出的產品，可節省部署AI環境時間，專注於AI相關應用，實際效益包含提升GPU使用率達三倍、提供單個GPU同時運行超過二十個以上的工作負載、降低部署時間至1%，並因此成為全台第一家NVIDIA Solution Advisor認證夥伴，客戶遍及半導體、金融業、製造業、醫療機構、交通運輸、科研單位以及數據中心等。",https://tw.news.yahoo.com/%E9%AB%98%E9%9B%84%E4%BA%9E%E7%81%A3-%E6%95%B8%E4%BD%8D%E7%84%A1%E9%99%90-%E7%8D%B2%E4%BB%81%E5%AF%B6-%E5%8F%B0%E9%81%94%E8%B3%87%E6%9C%AC%E5%84%84%E5%85%83%E6%8A%95%E8%B3%87-%E9%80%B2%E6%94%BB%E4%BA%9E%E6%B4%B2ai%E5%B9%B3%E5%8F%B0%E5%B8%82%E5%A0%B4-071203280.html,"高雄亞灣「數位無限」獲仁寶、台達資本億元投資進攻亞洲AI平台市場 ... 
陳文裕提到，透過經發局的計畫支持，讓數位無限與高雄大集團能更深入合作，深作產業應用與通路合作，...",Yahoo新聞,2024年05月15日,"['進攻', '亞洲', '投資', 'ai']",1
positive,業外收支轉正仁寶Q1獲利年增36％,Compal's Q1 profit increased by 36% year-on-year after the non-industry income and expenses became positive,"仁寶首季財報出籠，在業外收支轉正的貢獻下，單季EPS為0.43元。圖／本報資料照片

仁寶首季財報出籠，該公司今年第一季營收1,995.71億元，較上季減少17％，和去年同期相比則減少5％；另外，在業外收支轉正的貢獻下，稅後純益較去年同期成長36％達18.91億元，單季每股稅後純益（EPS）為0.43元。

仁寶指出，第一季雖受季節性影響致營收下滑，但公司持續致力於產品組合改善與營運效率提升，因此毛利率及營業利潤率皆較上季及去年同期成長，分別為4.91％及1.42％，合併營業淨利年成長26％至28.38億元。

仁寶日前也公布4月營收，為772.65億元，月減0.9％、年減2.2％。仁寶說明，現階段的出貨表現符合公司內部預期，第二季PC和非PC預計都會有個位數成長，而隨著下半年步入傳統旺季，加上AI PC新品帶動下，有望呈現逐季增溫的趨勢。

展望後市，仁寶先前於法說會上透露，受到季節性影響，第一季PC和非PC預計會呈現季節性下滑，幅度約是雙位數百分比，不過第二季後將逐季成長，下半年在換機需求及AI PC帶動下，全年PC仍有機會呈現個位數成長；而總經理翁宗斌也表示，未來將持續向優化產品組合、提升營運效率目標邁進。預估在未來三年達到PC營收占比降至60％，Non-PC提升至40％的目標。

仁寶將於5月31日舉辦股東會，屆時將進行董事改選。仁寶先前公布董事候選人名單時即宣布正式啟動交班計畫，現任董事長許勝雄卸任後將轉為金仁寶集團總裁，繼續指導金仁寶集團的長期事業發展方向與策略。同時，仁寶也在營運報告書中端出營運三主軸，強調未來將從營運端、技術段及成長端三大面向著手，透過持續導入數位化專案、強化AI投資及布局等方式，進一步創造公司長期價值。

更多工商時報報導

廣達擴產 加碼美國投資

工商社論》數位貨幣監管大突破 美國將立法規範「穩定幣」

台驊：明年H1海運賣方獨大",https://tw.stock.yahoo.com/news/%E6%A5%AD%E5%A4%96%E6%94%B6%E6%94%AF%E8%BD%89%E6%AD%A3-%E4%BB%81%E5%AF%B6q1%E7%8D%B2%E5%88%A9%E5%B9%B4%E5%A2%9E36-201000786.html,仁寶首季財報出籠，該公司今年第一季營收1995.71億元，較上季減少17％，和去年同期相比則減少5％；另外，在業外收支轉正的貢獻下，稅後純益較去年同期成長36％達18.91...,奇摩股市,2024年05月14日,"['獲利', '年增', '業外', '收支']",4
positive,仁寶Q1毛利率逾12年高；Q2 NB估季增個位數,Compal’s Q1 gross profit margin is the highest in more than 12 years; Q2 NB is expected to increase by single digits quarterly,,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=4993bccf-7359-4d31-b7f8-8618acf68775,"仁寶Q1毛利率逾12年高；Q2 NB估季增個位數 ... 
仁寶(2324)今(2024)年第1季毛利率4.91%，創逾12年(2011年第4季)來新高，主要是產品組合改善與營運效率提升所帶動，單季營業...",MoneyDJ,2024年05月14日,"['q1', '毛利率', 'nb', '估季增']",1
positive,仁寶業外收支轉正Q1獲利18億元年增逾3成| Anue鉅亨- 台股新聞,"Compal's external revenue and expenses turned positive, Q1 profit increased by more than 30% to RMB 1.8 billion year-on-year","代工大廠仁寶 ( 2324-TW ) 今 (13) 日公告第一季財報，第一季稅後純益達 18.91 億元，年增超過 3 成，每股純益 0.43 元。仁寶指出，在業外收支轉正的貢獻下，帶動第一季獲利表現。

總經理翁宗彬先前也曾指出，仁寶致力打破「毛三到四 (毛利率 3 至 4%)」魔咒，去年全年毛利率達 4.5%，今年第一季達 4.91%，今年將目標放在提升獲利，調整公司體質。翁宗斌表示，將透過車電、醫療、伺服器以及 5G 等新事業布局，在 2024 年至 2026 年間利用產品轉型、優化產品組合，來提高整體的獲利與毛利率。",https://news.cnyes.com/news/id/5560338,"代工大廠仁寶(2324-TW) 今(13) 日公告第一季財報，第一季稅後純益達18.91 億元，年增超過3 成，每股純益0.43 
元。仁寶指出，在業外收支轉正的貢獻下，帶動第一季獲利...",Anue鉅亨,2024年05月13日,"['q1', '獲利', '寶業', '收支']",1
positive,仁寶員工分紅金額曝光！11月入袋、較去年大增逾8.4%,"Compal employee bonus amount exposed! Purchased in November, an increase of more than 8.4% compared to last year","本文共859字

仁寶（2324）近年積極提升各項員工福利制度，其中又以「年度調薪幅度」以及每年「員工分紅」金額最受市場關注，而近日董事會通過議案，預計發放總金額高達8億1,414.3萬元的員工紅利，相較前一年度所發放的7億5,094.5萬元，年增約8.416%，不過仁寶分紅固定於11月入帳，因此實際每位員工領到的金額，仍待入帳後才能確定。

科技業工作壓力普遍高於一般上班族，且因工時較長、也常被外界冠上「爆肝」一詞來形容，不過長時間的付出，也讓從事科技業的人才，擁有相對誘人的薪資水準。一般而言，科技大廠年終加底薪、最少都至少可以領到14-15個月的薪資水準，不過業內人士透露，真正的看點在於每年「分紅獎金」的發放規模，以較優的情況來說，有的人加上分紅足足可領到上看20個月的薪資。

仁寶一向將每位員工視為家人，除了每年都提供固定調薪3%外，也享有資深員工獎金，董事長許勝雄日前也透露，仁寶相當重視人才培育與員工福利，並堅持一定要與員工分享經營成果，每位員工依照工作表現，平時就可領到績效、分紅獎金，每年也都穩定對員工調薪3%至4%。並且仁寶從2011年開始以「66專案」照顧員工，員工每生1個小孩，除了既有的生育津貼，還可加碼領到6.6萬元紅包，生得越多就領越多，截至去年已發出至少3.6億元。

此位，仁寶13日也公告第1季營收1,995.71億元，季減17%，年減5%，毛利率達4.91%，季增0.27個百分點，年增0.45個百分點，改寫2011年第4季以來高點、並衝上逾12年來新高，營益率1.42%，季增0.02個百分點，年增0.34個百分點；加上業外匯兌收益挹注，單季稅後純益達18.91億元，季增6%，年增36%，每股純益0.43元。

綜觀近年表現，仁寶透過持續優化產品組合，已成功朝高附加價值產品布局，而首季PC營收占比72%，非PC營收占比為28%。仁寶指出，第1季包括PC、非PC產品組合都有所改善，而由於第1季美元大幅升值，匯兌收益也挹注業外表現。展望未來，公司目標在3年內，將PC占比降至40%，非PC則拉升至60%。",https://money.udn.com/money/story/5612/7961258,仁寶一向將每位員工視為家人，除了每年都提供固定調薪3%外，也享有資深員工獎金，董事長許勝雄日前也透露，仁寶相當重視人才培育與員工福利，並堅持一定要與員工分享經營...,經濟日報,2024年05月13日,"['分紅', '金額', '曝光', '大增']",4
positive,仁寶Q1每股賺0.43元！轉型推升毛利率近5%「寫12年單季新高」,"Compal earned 0.43 yuan per share in Q1! Transformation boosted gross profit margin by nearly 5%, ""a new single-quarter high in 12 years""","▲仁寶電腦公布今年第一季財報。（圖／記者楊絡懸攝）

記者楊絡懸／台北報導

代工大廠仁寶電腦（2324）13日公布今年第一季財報，受惠產品組合優化、營運效率提升，加上業外收支轉正挹注，第一季每股淨利（EPS）0.43元。值得注意的是，今年第一季毛利率4.91%，是繼2011年第三季毛利率5.02%以來新高。

根據仁寶財報，第一季合併營收1,995.71億元，季減17%，年減5%；毛利率4.91%，營業利潤率1.42%，皆呈現年成長；歸屬母公司業主淨利18.91億元，季增6%，年增36%；每股淨利（EPS）0.43元，優於2023年同期及第四季。

[廣告]請繼續往下閱讀...

仁寶近年來調整公司體質並改善產品組合，往高價值產品方面布局，例如拓展車電、伺服器、醫療等業務，目標是將PC營收占比降至40%、非PC營收占比拉升60%。就目前來看，第一季PC營收占比72%、非PC占28%。

另觀察仁寶4月出貨情形，仁寶4月PC出貨280萬台，月減6.66%，但年成長16.66%。依目前能見度來看，出貨表現皆符合預期，仁寶認為今年第二季出貨有機會回升，下半年優於上半年，也看好在品牌廠推出AI PC帶動下，邁向逐季增溫的趨勢。",https://finance.ettoday.net/news/2737880,代工大廠仁寶電腦（2324）13日公布今年第一季財報，受惠產品組合優化、營運效率提升，加上業外收支轉正挹注，第一季每股淨利（EPS）0.43元。值得注意的是，...,ETtoday財經雲,2024年05月13日,"['推升', '毛利率', 'q1', '每股']",1
positive,〈電子五哥營收〉仁寶4月營收772億元Q2 PC、非PC有望個位數成長| Anue鉅亨- 台股新聞,<Electronic Fifth Brother Revenue> Compal’s April revenue was 77.2 billion yuan in Q2 PC and non-PC are expected to grow in single digits,"代工大廠仁寶 ( 2324-TW ) 今 (9) 日公告 4 月營收 772.65 億元，雖然呈現年月雙減，不過仁寶營運團隊指出，隨著整體市況逐漸回溫，預期第二季 PC 與非 PC 產品都有望個位數成長。

仁寶 4 月營收 772.65 億元，月減 0.9%，年減 2.2%。累計今年 1 至 4 月營收 2768.36 億元，年減 4%。各產品出貨方面，4 月 PC 出貨 280 萬台，較 3 月的 280 萬台減少，月減 6.66%，不過年增 16.66%。仁寶營運團隊說明，由於 3 月為季底易有拉貨效應，使得 4 月 PC 出貨呈現月減。",https://news.cnyes.com/news/id/5554587,"代工大廠仁寶(2324-TW) 今(9) 日公告4 月營收772.65 
億元，雖然呈現年月雙減，不過仁寶營運團隊指出，隨著整體市況逐漸回溫，預期第二季PC 與非PC 產品都有望個位數...",Anue鉅亨,2024年05月09日,"['pc', '有望', 'q2', '電子']",1
positive,聯發科、仁寶飽吃AI商機,MediaTek and Compal seize AI business opportunities,"AI應用將在下半年爆發，聯發科、仁寶飽食AI商機，權證吸金。圖／本報資料照片

AI應用將在下半年爆發，傳聯發科（2454）預計在6月台北國際電腦展，與輝達一起宣布Windows On Arm（WOA）PC單晶片，加上剛剛發布的天璣9300+最強手機晶片，外資8日買超聯發科1,252張。而仁寶（2324）則是備戰AI PC換機潮，傳出聯想、惠普、戴爾等三大電腦品牌的AI PC新品，由仁寶代工。

聯發科推出5G旗艦手機晶片天璣9300+，與對手高通一較高下。天璣9300+透過台積電4奈米製程打造，性能比2023年底推出的天璣9300還強大，已經獲得vivo、小米等陸系手機品牌使用。

聯發科2023年和輝達合作開發車用晶片，但外界更關注AI PC的晶片進度，法人指出，台積電CoWoS先進封裝可以將輝達的GPU和聯發科基於Arm的CPU整合在一個晶片中，預計2025年中可以出貨，最快在6月台北國際電腦展亮相。

NB代工大廠仁寶也積極拓展AI產品，除了智慧醫療外，積極與微軟合作打造AI PC。仁寶筆電事業的庫存已完成出清，希望透過推出AI PC新品，刺激PC市場商機，帶動一波換機潮。

包括聯想、惠普、戴爾等重要NB品牌商，都逐步推出AI PC應戰，甚至提高規格配備，價錢也上看3,000美元（約新台幣9.3萬元），主要代工廠商就是仁寶，讓仁寶成為AI PC大戰中的最大贏家。

更多工商時報報導

面板跌勢緩 大摩喊買雙虎

邁斯科生醫 獲日商投資合作

明年電視面板出貨估減3％",https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91-%E4%BB%81%E5%AF%B6-%E9%A3%BD%E5%90%83ai%E5%95%86%E6%A9%9F-201000781.html,"包括聯想、惠普、戴爾等重要NB品牌商，都逐步推出AI 
PC應戰，甚至提高規格配備，價錢也上看3,000美元（約新台幣9.3萬元），主要代工廠商就是仁寶，讓仁寶成為AI PC大戰中的...",奇摩股市,2024年05月09日,"['ai', '商機', '聯發科']",1
positive,仁寶4月營收「年月雙減」！看Q2出貨回升、下半年優於上半年,"Compal’s April revenue “double down yearly and monthly”! Looking at the rebound in Q2 shipments, the second half of the year is better than the first half of the year","▲仁寶電腦4月營收雙減。（圖／記者楊絡懸攝）

記者楊絡懸／台北報導

仁寶電腦（2324）9日公告2024年4月營收報告，合併營收為772.65億元，月減0.9%，年減2.2%；累計今年前4個月合併營收為2,768.36億元，年減4%。依目前能見度來看，仁寶認為今年第二季出貨有機會回升，下半年優於上半年。

觀察出貨情形，仁寶4月PC出貨280萬台，月減6.66%，但年成長16.66%。由於市況比去年好，現階段的出貨表現符合預期，也看好下半年品牌廠推出AI PC帶動下，邁向逐季增溫的趨勢。

[廣告]請繼續往下閱讀...

仁寶近年調整公司體質及產品線，拓展車電、伺服器、醫療等非NB業務，也將延續成長力道。

仁寶即將於5月31日召開年度股東常會，也是仁寶董事長許勝雄卸任前最後一次主持會議。他在營業報告書中表示，仁寶今年將推動營運端、技術端、成長端等3項計畫，並鎖定數位化、AI投資與5大新興事業。",https://finance.ettoday.net/news/2735575,仁寶電腦（2324）9日公告2024年4月營收報告，合併營收為772.65億元，月減0.9%，年減2.2%；累計今年前4個月合併營收為2768.36億元，年減4%。依目前能見度來看，仁寶認為...,ETtoday財經雲,2024年05月09日,"['q2', '出貨', '優於', '上半年']",1
negative,廣達、仁寶4月出貨下滑主因上月基期高,Quanta and Compal's April shipment decline was mainly due to the high base period last month,"

【範例：user@company.com】

★ 若您是第一次使用會員資料庫，請先點選",https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?id=0000692050_HXJL7BL46ZQD3DL1IUYVE,"廣達、仁寶4月出貨下滑主因上月基期高 ... 廣達、仁寶9日公布4月營收。廣達受惠AI伺服器出貨帶動，4月營收創歷史同期新高。 
廣達4月營收新台幣93...",DIGITIMES,2024年05月09日,"['出貨', '下滑', '主因', '廣達']",1
neutral,(獨家) 仁寶新鐵三角將出爐下游電子代工業首位外籍總座現身,(Exclusive) Compal’s new iron triangle will announce the appearance of the first foreign chief executive in the downstream electronics foundry industry,"仁寶在董事長許勝雄（右三）轉任集團總裁後，將由副董事長陳瑞聰（右四）接任董事長，現任總經理翁宗斌（右二）將功成身退。總經理傳將由Anthony Peter Bonadero（左一）接任。李建樑攝（資料照）

全球NB代工龍頭廠之一的仁寶丟出人事震撼彈。業界傳出，仁寶在董事長許勝雄轉任集團總裁後，將由副董事長陳瑞聰接任董事長，許勝雄獨子許介立接任副董事長，總經理傳將由Anthony Peter Bonadero接任。

此為國內下游電子業代工大廠當中，首位由外籍人士接任總座，有耳目一新之感，也讓業界對仁寶後續發展有更多想像力與可能性。

仁寶近年持續朝利潤改善方向發展

至於現任總經理翁宗斌將功成身退，除了續任仁寶董事職位，也將轉任顧問一職。

仁寶對上述訊息，不予置評，僅表示一切按照法定程序辦理。仁寶預計5月31日舉辦股東會，屆時將改選新任董事，上述人事也可望定案。

仁寶日前已宣布啟動傳承交棒計畫，董事長許勝雄未列新董事名單，也意味不再續任董事長，將轉任金仁寶集團總裁。下游電子業近年都在進行世代交替，包括英業達、緯創、鴻海等。

仁寶在下游電子代工廠當中，董事會國際化腳步向來領先。仁寶2008年邀請曾任職前戴爾John Kevin Medica擔任副董事長暨最高顧問，2013年也曾經邀請前英特爾（Intel）執行副總裁Sean Martin Maloney擔任董事。

Anthony Peter Bonadero於2009年5月進入仁寶，擔任行銷長與邊際運算執行副總裁，6月接任北美總經理暨資深副總裁，現為仁寶PC事業群最高主管，2018年起進入仁寶董事會迄今，亦被選任為下屆董事。

業界指出，人稱Tony的Anthony Peter Bonadero，在仁寶多年，在進仁寶之前，曾經擔任戴爾（Dell）副總裁，對PC產業、北美市場、仁寶及其客戶都相當熟捻，他接任總座後，仁寶與客戶的關係可望更緊密。

仁寶2024年適逢40週年，由陳瑞聰、許介立與Anthony Peter Bonadero新的鐵三角領軍衝刺，此人事布局，不論在產業、市場、集團整合都兼顧，並展現國際化及世代交替，讓業界對仁寶更上層樓，充滿期待。

仁寶年初的尾牙記者會，董事長許勝雄已經宣布，將從屯墾式走向掠奪式經營，後續會有更多購併動作。新的鐵三角針對公司營運如何朝掠奪式經營方向邁進，加速營運動能，也讓人關注。

事實上，仁寶過去幾年在董事長許勝雄、副董事長陳瑞聰及總經理翁宗斌帶領下，已揮別過去專注在PC代工領域的營運方針，轉而朝醫療、車用及5G邁進，並有所成，在公司獲利上展現成果。

仁寶近年持續朝利潤改善的方向發展，毛利率持續墊高。翁宗斌在2018年接任總經理職位時，當年毛利率為3.16%，到2023年，毛利率已達4.47%，營業利益率也從當年的0.96%，2023年拉高至1.27%。

新鐵三角上任後，業界更期待的是仁寶在AI的發展，除了原本已是國際一線品牌的AI PC主要供應商外，在AI伺服器，是否有機會跟著客戶腳步，有更多新的合作專案，甚至彎道超車對手，都是值得觀察的角度。

仁寶股東會將提的新董事名單包括：陳瑞聰、金寶代表人陳威昌、台灣創業投資股份有限公司代表人柯長崎、許勝傑、許介立、斌寶投資股份有限公司代表人許吳椿、翁宗斌、許炯奇、Anthony Peter Bonadero、彭聖華。

為持續追求完善的公司治理並促進董事會職能，仁寶提名獨立董事席次增加到5席，佔董事會席次從現行的1/5提高至1/3，並新增一席女性董事。除了沈文忠之外，其餘4人均為新面孔，包括蔡篤恭、張立秋、洪水樹與黃資婷。



責任編輯：陳奭璁",https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?id=0000691346_EXE4QQAO33DG1U7WP3E8Y,"(獨家) 仁寶新鐵三角將出爐下游電子代工業首位外籍總座現身 ... 
全球NB代工龍頭廠之一的仁寶丟出人事震撼彈。業界傳出，仁寶在董事長許勝雄轉任集團總裁後，將由副董事長...",DIGITIMES,2024年05月02日,"['工業', '首位', '鐵三角', '出爐']",4
positive,電子五哥4月股價走弱僅「這家」上揚且受三大法人青睞,"Electronics Fifth Brother’s stock price weakened in April, only “this one” rose and was favored by the three major legal entities","時序進到 5 月，回顧電子五哥 4 月股價表現普遍走弱，包括廣達 (2382-TW)、緯創 (3231-TW)、英業達 (2356-TW) ，以及仁寶 (2324-TW)4 月股價皆下跌，且三大法人同步賣超。僅和碩 (4938-TW) 受到三大法人青睞，買超 1.8 萬張，且 4 月股價小幅上揚。

廣達 4 月股價最高來到 299 元，不過挑戰 300 元大關失利，且在 4 月 12 日除息後至今完成尚未填息，4 月股價跌幅約 8%，三大法人 4 月合計賣超廣達 1.8 萬張。廣達管理團隊指出，5 月開始隨著 CoWoS 產能短缺問題緩解，加上 AI 伺服器需求強勁，有望提前在上半年就看到 AI 伺服器貢獻營收。

緯創 4 月股價雖最高曾突破 130 元大關，來到 133 元，不過 4 月股價仍跌 7%。至於三大法人買賣超方面，三大法人 4 月大砍緯創 10.7 萬張，成電子五哥中減碼最多。不過緯創受惠 AI 伺服器有大幅度成長，財報仍繳出好成績，第一季累計營收 2382.28 億元，年增 12.37%。展望後市，緯創緯創管理團隊表示，AI 伺服器成長力道仍強，有望兩位數成長，全年則有三位數成長。

英業達 4 月股價同樣走弱，雖然最高突破 60 元大關，來到 60.5 元，不過 4 月股價跌幅為電子五哥中最沈重，跌 10%，三大法人也在 4 月賣超英業達 6.4 萬張。展望後市，英業達管理團隊提到，預期伺服器第二季出貨將較第一季有個位數成長，未來有望逐季成長，全年則可望有雙位數成長。

廣告

仁寶方面，4 月股價最高來到 37.35 元，4 月整體股價跌 2%，三大法人 4 月則賣超仁寶 178 張。仁寶管理團隊指出，第一季受到傳統淡季影響，PC 與非 PC 業務雙雙下滑，不過看好 PC 與非 PC 較第一季有個位數成長的表現。另外，仁寶正式啟動接班計畫，根據仁寶公布的董事候選人名單中，現任董事長許勝雄未入列，新任董事長將於 5 月 31 日股東會董事改選後選任。

和碩為電子五哥中，唯一 4 月股價上揚且三大法人呈現買超，和碩 4 月股價小幅上漲 0.21%，最高曾到 103 元，三大法人 4 月合計買超和碩 1.8 萬張。展望第二季，隨著資訊產品、消費性產品推出新品，將較第一季成長，通訊產品上半年則持平，下半年在 AI PC、消費性需求回溫，以及伺服器業務帶動下，業績有望持續向上。

更多鉅亨報導

•緯創受惠AI伺服器持續成長 Q1營收寫下同期新高

•英業達Q1營收年增8% 伺服器Q2出貨個位數成長",https://tw.stock.yahoo.com/news/%E9%9B%BB%E5%AD%90%E4%BA%94%E5%93%A54%E6%9C%88%E8%82%A1%E5%83%B9%E8%B5%B0%E5%BC%B1-%E5%83%85-%E9%80%99%E5%AE%B6-%E4%B8%8A%E6%8F%9A%E4%B8%94%E5%8F%97%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E9%9D%92%E7%9D%9E-024003184.html,"時序進到5 月，回顧電子五哥4 月股價表現普遍走弱，包括廣達、緯創、英業達，以及仁寶4 
月股價皆下跌，且三大法人同步賣超。僅和碩受到三大法人青睞，買超1.8 萬張，...",奇摩股市,2024年05月01日,"['股價', '走弱', '五哥', '電子']",4
positive,仁寶今年NB、非NB營收向上,Compal’s NB and non-NB revenue will increase this year,,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=83e4dcb7-5ad5-45c7-87c1-9e4acada8358,"仁寶今年NB、非NB營收向上 ... 
仁寶(2324)今(2024)年第1季NB出貨750萬台、約季減10%，符合季節性修正的預期，展望後市，依目前能見度，預期第2季出貨有機會回升，下半年在...",MoneyDJ,2024年04月26日,"['nb', '營收']",1
neutral,仁寶許勝雄交棒將退出董事會 陳瑞聰接任董座呼聲高,"Compal's Xu Shengxiong will resign from the board of directors, and there are strong calls for Chen Ruicong to take over the board of directors.","本文共865字

金仁寶集團旗下代工大廠仁寶（2324）將於5月31日股東常會全面改選董事，公司昨（16）日公布新任董事候選人名單，現任董座許勝雄未入列，但將擔任金仁寶集團總裁，扮演集團政策、永續發展的總舵手。業界解讀，許勝雄交棒，啟動仁寶公司世代交替。

仁寶未透露新任董座人選，強調將在改選後由董事會推選出新任董事長。業界傳出，仁寶新任董座以副董事長陳瑞聰接任呼聲最高，許勝雄交棒後，仁寶仍依循專業經理人制。

仁寶新任董事候選人名單

仁寶此次董事改選共提名15席候選人（含五席獨董），董事十人包括陳瑞聰、金寶電子（代表人陳威昌）、台灣創業投資（代表人柯長崎）、泰金寶董事許勝傑、康舒總經理許介立、斌寶投資（代表人許吳椿）、仁寶總經理翁宗斌、仁寶董事許炯奇、仁寶子公司Auscom Engineering Inc.執行副總裁Anthony Peter Bonadero、仁寶執行副總經理彭聖華等。

董事候選名單中，法人董事金寶電子改派總經理陳威昌擔任代表人，原代表人許勝雄長子許介立改以自然人董事身分入列，接棒傳承意味濃。

獨立董事席次則由三席增至五席，原先擔任獨董的聯電榮譽副董事長宣明智、台灣高鐵獨董蔡堆未再續任，新任候選人除了原獨董沈文忠外，還包括力成董事長蔡篤恭、和桐及寶齡富錦董事長張立秋、可成董事長洪水樹、宏碁公司顧問黃姿婷。

仁寶表示，為持續追求完善的公司治理並促進董事會職能，獨董提名席次增加至五席，占董事會席次從現行的五分之一提高至三分之一，並新增一席女性董事。

許勝雄已屆杖朝之年，近年來布局傳承、接棒。2021年時金仁寶集團創立48周年，正式啟動集團世代交替，長子許介立接掌集團旗下電源大廠康舒董座，轉型朝電源、電動車、綠能三大主軸佈局，許介立接班不到三年，康舒市值已大幅躍升至超過300億元。

仁寶近年來以提升獲利為目標，去年度營收雖跌破兆元大關，但包括雲端伺服器、車電、醫療等產品營收都有雙位數成長，加上工廠自動化、數位化有成，帶動獲利，寫下「三率三升」的好成績，稅後純益76.68億元，年增5%，每股純益達1.76元。



延伸閱讀

許勝雄期許接棒者 有更好發展能量",https://money.udn.com/money/story/12926/7903427,"仁寶許勝雄交棒將退出董事會陳瑞聰接任董座呼聲高 ... 
金仁寶集團旗下代工大廠仁寶（2324）將於5月31日股東常會全面改選董事，公司昨（16）日公布新任董事候選人名單，現任董...",經濟日報,2024年04月17日,"['陳瑞聰', '接任', '退出', '董事會']",1
neutral,仁寶啟動交棒計畫！董事候選人名單出爐現任董座許勝雄未入列,"Compal launches handover plan! List of director candidates released, current director Xu Shengxiong is not included",,https://www.wealth.com.tw/articles/30a11ad0-15e8-406a-b04c-0b0b641be451,代工大廠仁寶電腦（2324）16日宣布正式啟動傳承交棒計畫，將於今年股東常會進行董事改選，包括10席董事以及5席獨董。值得留意的是，現任董事長許勝雄並未列入此次的...,財訊,2024年04月16日,"['候選人', '名單', '董事', '計劃']",1
