title,title_translated,content,link,snippet,source,date
苗縣月稱光明寺「溫馨傳月情」吸引上千民眾參加,"Miao County's ""Warm Love for the Moon"" at Guangming Temple in Yue said, attracting thousands of people to participate","福智僧團月稱光明寺在苗栗縣苑裡國小舉辦以永續發展為主軸的「溫馨傳月情」活動，呼應全球淨零碳排政策及聯合國永續發展目標，吸引上千民眾參加。縣長鍾東錦出席活動，由性莊法師等人陪同，參觀特色攤位了解氣候變遷的衝擊、蔬食減碳的益處及土壤營養基礎等，體驗並通過嗅覺測試成為「好鼻獅」，他呼籲鄉親響應重視環保捍衛淨土，保有苗栗的好山好水。

福智僧團秉持佛陀慈悲利人的胸懷，維護民眾身心靈健康及環境萬物的生存福祉，今年以「月稱光明心，溫馨護大地」為主題，藉以傳遞永續的理念，呼應全球淨零碳排政策及聯合國永續發展目標，更透過許多寓教於樂的體驗活動增加互動，引領鄉親共同實踐永續美好的生活。

苗栗縣長鍾東錦由縣府民政處長巫恒昭、科長黃誠鶴陪同出席，立委陳超明、縣議員張顧礫、陳品安、周玉滿、翁杰服務處主任曾希哲及鎮長劉育育等地方各界亦參與盛會，並由月稱光明寺性莊法師引導，參觀各攤位訴求主軸，期喚起大家以實際行動支持環境永續（見圖）。

鍾東錦表示，月稱光明寺自二○一五年開始舉辦這項有意義的活動，展現對環境與鄉親的關心，縣府要致上最高敬意與謝意；在氣候變遷極端氣候的衝擊下，健康飲食已是眾所關注的話題。他說，二個月前率團參訪日本時，觀摩其農業循環再利用，將液態肥分再度回饋到大地土壤，正是永續環境的好典範。

苗栗縣有好山好水，更須永續環境觀念來維護，這項活動不但把各種正確觀念深植人心，現場還有很多小朋友參加，頗有向下扎根的具體效益。鍾東錦說，縣內如果有寺廟、神明進駐，可以起善良教化作用，民眾也更有福分，因此，若有申請設立寺廟案件，他會責成民政單位全力協助取得合法設立許可相關程序。

月稱光明寺性莊法師表示，由於氣候變遷引發無情野火與水患，加上國際衝突導致全球糧食供應緊張，地球上恐數億人口陷於饑餓和營養不均的危難中，若更多民眾試著在食、衣、住、行的生活上造集善業，從餐盤中選擇變成一個良善美麗的循環，整體生存的環境將會變得美好。

今年「溫馨傳月情」安排一系列多元身心靈健康永續的活動，傳遞佛陀胸懷天下蒼生的浩瀚使命，規畫了延緩失智與老化，促進長輩身心健康與社交互動；以短劇演出引導民眾認識永續食材；還有多元豐富有趣的節目，帶動鄉親聰明選擇友善耕作、本土生產、低碳蔬食，可以吃得健康，並同步打造地球美好的未來。今天有上千民眾參加活動，節目中穿插摸彩為活動掀起一波波高潮，縣長鍾東錦、立委陳超明等來賓，相繼抽出多位獲得大獎的幸運兒。",https://tw.news.yahoo.com/%E8%8B%97%E7%B8%A3%E6%9C%88%E7%A8%B1%E5%85%89%E6%98%8E%E5%AF%BA-%E6%BA%AB%E9%A6%A8%E5%82%B3%E6%9C%88%E6%83%85-%E5%90%B8%E5%BC%95%E4%B8%8A%E5%8D%83%E6%B0%91%E7%9C%BE%E5%8F%83%E5%8A%A0-080808471.html,福智僧團秉持佛陀慈悲利人的胸懷，維護民眾身心靈健康及環境萬物的生存福祉，今年以「月稱光明心，溫馨護大地」為主題，藉以傳遞永續的理念，呼應全球淨零碳排政策及聯合國...,Yahoo新聞,2023年10月10日
日本光明寺本堂10年整修 專業第三方全程監督建議 ｜ 公視新聞網 PNN,Japan’s 10-year renovation of the main hall of Guangming Temple requires professional third-party supervision and suggestions ｜ Public Television News Network PNN,,https://news.pts.org.tw/article/661186,日本神奈川縣的鎌倉市面積不到40平方公里，不過各種有形、無形的文化財超過600件，是一座古蹟密度相當高的城市，也是隨時都在修復古蹟的城市。目前鎌倉市內最大的木造...,公視新聞網PNN,2023年10月10日
月稱光明寺舉辦「溫馨傳月情」 縣長支持開展鄉親永續美好生活,"Guangming Temple held a ""warm love for the moon"". The county magistrate supported the development of a sustainable and better life for the villagers.",,https://www.miaoli.gov.tw/News_Content2.aspx?n=285&s=696591,福智僧團秉持佛陀慈悲利人的胸懷，維護民眾身心靈健康及環境萬物的生存福祉，今年以「月稱光明心，溫馨護大地」為主題，藉以傳遞永續的理念，呼應全球淨零碳排政策及聯合國...,苗栗縣政府全球資訊網,2023年10月08日
永固法師光明寺講座 暢論金剛經的生活智慧,Master Yonggu’s lecture at Guangming Temple discusses the wisdom of life in the Diamond Sutra,,https://www.lnanews.com/news/154577,永固法師指出，《金剛經》是簡稱，經本名稱的全文是《金剛般若波羅蜜經》，金鋼石在礦石中的堅硬程度為最高等級，以金剛來形容此經本的重要程度，般若波羅蜜是梵文的音譯，...,人間通訊社,2023年09月26日
佛光山金光明寺連續 9 年寒冬送暖音樂饗宴 擴大邀請 1200 戶贈福田金,"Fo Guang Shan Jin Guangming Temple has held a warm music feast for the 9th consecutive year in the cold winter and extended the invitation to 1,200 households to receive Futian Gold.","圖說：佛光山金光明寺連續9年寒冬送暖音樂饗宴 今年擴大辦理 除一樓大雄寶殿外 還有4樓會場。

(大成報記者張玉玲/新北報導)位於三峽的佛光山金光明寺每於農曆春節前，舉辦寒冬送暖音樂饗宴活動，今年是連續第9年舉辦，擴大邀請板橋、土樹三鶯、瑞平雙貢、重、新等11區，共1,200福田戶參加，每戶福田金2,000元，以及大批物資福袋及臘八粥。金光明寺住持覺培法師引開山星雲大師訓勉：「施與受是平等的」、「每人發出一點善念的微光，就能匯聚成火炬！」她感謝佛光山暨慈悲基金會所有共襄盛舉的善信大德。

圖說：新北市副市長劉和然代表致贈福田金及福袋給福田戶。

新北市副市長劉和然、社會局副局長吳淑芳、樹林區長王坤南、鶯歌區長施明慧、三峽區長周晉平、市議員林金結、蘇泓欽等民代參加，數十位里長、校長和社會局各社福中心社工均帶領並服務參加的福田戶，金光明寺也動員義工和童子軍全力協助。

圖說：各社福中心社工協助服務福田戶。

劉和然代表侯友宜市長感謝表示，佛光山在疫情初起時，即倡議奔走購買疫苗，也捐贈許多防疫物資，提供新北市甚至全國醫護人員使用。宗教是穩定社會的一股力量，佛光山成立基金會，24年來幫助全台，金光明寺更在住持覺培法師到任後，連續9年舉辦寒冬送暖，尤其將音樂結合宗教，不僅提供生活物質，也撫慰人心。

圖說：新北市副市長劉和然代侯友宜市長感謝。

覺培法師並代星雲大師朗讀「為社會大眾祈願文」，希望社會百工百業、每個家庭，乃至個人，都能相互依存，彼此尊重包容，奉行八正道，花開四季、耕耘心田。

音樂饗宴邀請大提琴家張正傑率女高音蔣啟真、鋼琴家呂冠葶、單簧管教授陳威稜、琵琶演奏家陳昱蓉等，演奏多首知名樂曲，包含聖桑的天鵝、義大利名曲「哦爸爸」、歌劇魅影，也有台灣民謠望春風、十面埋伏等，讓福田戶沉浸在音樂當中。

圖說：大提琴家張正傑率女高音蔣啟真、鋼琴家呂冠葶等 演奏多首知名樂曲。

(照片社會局提供)",https://news.owlting.com/articles/253606,"圖說：佛光山金光明寺連續9年寒冬送暖音樂饗宴 今年擴大辦理 除一樓大雄寶殿外 
還有4樓會場。(大成報記者張玉玲/新北報導)位於三峽的佛光山金光明寺每於農曆春節前，...",OwlNews,2023年09月23日
金光明寺佛學講座 慧傳法師談一代高僧三不朽,Lecture on Buddhism at Jinguangming Temple Master Hui Chuan talks about the three immortals of a generation of eminent monks,,https://www.lnanews.com/news/154320,"法師指出深深體會大師的人格特質，決定未來的命運，也是成就三不朽的原因。 
最後法師以大師：「我沒有病，我很快樂。」「我年紀大，六根不全、老病，但我不計較，我很歡喜...",人間通訊社,2023年09月18日
佛光山金光明寺普度動物亡靈 包山包海連飛的都來度,Jinguangming Temple in Foguang Mountain prays for the souls of dead animals. People from all over the mountains and seas come to pray.,"農曆七月逢中元節，除了鬼神要祭拜，為普度動物亡靈消災祈福，新北市動保處與佛光山金光明寺今合作舉辦「中元山海動物聯合祈福法會」，現場不僅為貓狗亡靈普度，海裡游的鯨豚、天上飛的鸚鵡、貓頭鷹都一起超度，透過祈福會傳達尊重生命、愛護動物理念。

新北市農業局副局長諶錫輝在佛光山副住持有果法師團隊主持下敬邀附近里長、動物保護團體、寵物及獸醫師等相關公會，連同現場飼主共同為過世寵物及山林、海洋、寵物及特殊寵物等，獻上供品超渡靈魂，並為在世眾生動物誦經祈福，期望人與動物們都能平安祥和。

今年規劃四大類別供品區，包括山林間野生動物及畜牧場經濟動物、海洋中鯨豚海龜、動物之家及寵物犬貓、鼠兔鸚鵡等特殊寵物及實驗動物，依不同類別動物分區擺設對應食物及模擬微縮造景飼養環境。",https://udn.com/news/story/7470/7391098,"佛光山金光明寺普度動物亡靈包山包海連飛的都來度 ... 
農曆七月逢中元節，除了鬼神要祭拜，為普度動物亡靈消災祈福，新北市動保處與佛光山金光明寺今合作舉辦「中元山海動物...",聯合新聞網,2023年08月24日
送牠到最後！新北中元山海動物聯合祈福法會 為寵物超渡祈福,Send it to the end! New Taipei Zhongyuan Mountain and Sea Animals Joint Prayer Ceremony to pray for the transcendence of pets,"▲新北中元山海動物聯合祈福法會為寵物超渡祈福 。（圖／記者戴上容翻攝）

記者戴上容／新北報導

中元節將至，新北市政府動保處特別舉辦2場祈福法會，為所有動物祈福。8月24日在板橋動物之家與佛光山金光明寺協力辦理「中元山海動物聯合祈福法會」，為所有眾生動物超度祈福。若無法親自到場參與的民眾，亦可以線上報名參加9月3日，由中華道教太一宗司在石碇雲台山大羅金仙府，辦理「愛護寵物、永不棄養」寵物平安祈福點燈線上法會，提供民眾多元祈福方式，緬懷過世寵物同時為在世眾生動物祈福，歡迎民眾報名參加！

每年農曆7月中元節，在佛教中亦有盂蘭盆節之稱，這天家家戶戶都會準備豐盛供品或祭品慰藉亡魂，新北市動保處也特別與佛光山金光明寺合作，於8月24日板橋動物之家舉辦「中元山海動物聯合祈福法會」，將祈福範圍擴展到毛寶貝以外的動物，希望不管是山林海洋間的野生動物、畜牧場經濟動物、實驗動物、非犬貓寵物兔子、鸚鵡等，都能為牠們獻上供品超渡靈魂，並為在世眾生動物誦經祈福，期望人與動物們都能平安祥和。歡迎飼主當天可帶著自家寵物或寵物最愛的零食供品至板橋動物之家一起祈福，現場參加者亦會發放寵物專用福袋1份，活動報名網址： https://reurl.cc/nDRm0X

[廣告]請繼續往下閱讀...

動保處另於9月3日與新北市寵物商業公會合作，邀請中華道教太一宗司，在石碇雲台山大羅金仙府舉辦「愛護寵物、永不棄養」寵物平安祈福點燈線上法會，本次考量活動場地路途遙遠，為減少飼主及寵物舟車勞頓，採用更為環保的線上法會方式舉行，當天由法師主持實體陽生祈福消災法會，邀請所有參與民眾及自家寵物透過網路直播線上參與，即日起至8月20日開放飼主網路報名免費參加平安祈福點燈線上法會，填寫寵物資料還可參加抽獎，歡迎民眾踴躍參加，線上報名網址：https://www.f1688.com.tw/

新北市動保處表示，現代人飼養寵物風氣盛行，且越來越多飼主飼養犬貓以外的寵物。透過這次中元節結合佛、道教法會方式，廣為眾生動物追思祈福，希望不論是毛寶貝、非犬貓寵物、野生動物及經濟動物等，所有往生動物亡靈都能安息，在世動物都能平安。也呼籲民眾要「認養不棄養」、「給牠一個溫暖的家」觀念，對於毛寶貝或犬貓以外寵物都要不離不棄，共創新北市友善動物幸福城市。",https://pets.ettoday.net/news/2559336,中元節將至，新北市政府動保處特別舉辦2場祈福法會，為所有動物祈福。8月24日在板橋動物之家與佛光山金光明寺協力辦理「中元山海動物聯合祈福法會」，為所有眾生動物...,ETtoday寵物雲,2023年08月12日
新北市政府動保處舉辦2場中元山海動物聯合祈福法會,The Animal Protection Office of the New Taipei City Government held 2 joint prayer meetings for animals in the mountains and seas of Zhongyuan,"（記者陳志仁／新北報導）農曆7月中元節將至，新北市政府動保處舉辦2場祈福法會，8月24日在板橋動物之家與佛光山金光明寺協力辦理「中元山海動物聯合祈福法會」，或可以線上報名參加9月3日，由中華道教太一宗司在石碇雲台山大羅金仙府的「愛護寵物、永不棄養」寵物平安祈福點燈線上法會。

圖／新北市政府動保處8月24日在板橋動物之家與佛光山金光明寺協力辦理「中元山海動物聯合祈福法會」，當日參加活動可獲得寵物用可愛禮物。（圖／新北市政府動保處提供）

圖／新北市政府動保處8月24日在板橋動物之家與佛光山金光明寺協力辦理「中元山海動物聯合祈福法會」，當日參加活動可獲得寵物用可愛禮物。（圖／新北市政府動保處提供）

每年農曆7月中元節，在佛教中亦有盂蘭盆節之稱，這天家家戶戶都會準備豐盛供品或祭品慰藉亡魂；新北市動保處也特別與佛光山金光明寺合作，於8月24日板橋動物之家舉辦「中元山海動物聯合祈福法會」，將祈福範圍擴展到毛寶貝以外的動物，並為在世眾生動物誦經祈福，歡迎飼主當天可帶著自家寵物或寵物最愛的零食供品來一起祈福，現場參加者亦會發放寵物專用福袋1份。

動保處另於9月3日與新北市寵物商業公會合作，邀請中華道教太一宗司，在石碇雲台山大羅金仙府舉辦「愛護寵物、永不棄養」寵物平安祈福點燈線上法會；考量活動場地路途遙遠，為減少飼主及寵物舟車勞頓，採用更為環保的線上法會方式舉行，邀請所有參與民眾及自家寵物透過網路直播線上參與。

動保處長楊淑方表示，透過這次中元節結合佛、道教法會方式，廣為眾生動物追思祈福，希望不論是毛寶貝、非犬貓寵物、野生動物及經濟動物等，所有往生動物亡靈都能安息，在世動物都能平安；也呼籲民眾要「認養不棄養」、「給牠一個溫暖的家」觀念，對於毛寶貝或犬貓以外寵物都要不離不棄。

【更多引新聞報導】

心路慈佑漫燭蒔花暖香報到 每筆訂單都是對庇護員工的鼓勵

新北大雷雨釀災卻不見市長背影 陳世軒轟侯友宜還在台中拜票

◤中元普渡必備◢

普渡拜拜箱 一指下單免煩惱

大組數泡麵 這裡買最划算

箱購飲料 免扛幫你送到家

果農直送 拜拜水果推薦",https://tw.news.yahoo.com/%E6%96%B0%E5%8C%97%E5%B8%82%E6%94%BF%E5%BA%9C%E5%8B%95%E4%BF%9D%E8%99%95%E8%88%89%E8%BE%A62%E5%A0%B4%E4%B8%AD%E5%85%83%E5%B1%B1%E6%B5%B7%E5%8B%95%E7%89%A9%E8%81%AF%E5%90%88%E7%A5%88%E7%A6%8F%E6%B3%95%E6%9C%83-000043346.html,記者陳志仁／新北報導）農曆7月中元節將至，新北市政府動保處舉辦2場祈福法會，8月24日在板橋動物之家與佛光山金光明寺協力辦理「中元山海動物聯合祈福法會」，或可以...,Yahoo新聞,2023年08月11日
2023浩瀚星雲全民閱讀博覽會 星雲大師全集接心信物,2023 Vast Nebula National Reading Expo The Complete Works of Master Nebula,,https://www.lnanews.com/news/153712,人間佛教讀書會總部及財團法人佛光淨土文教基金會主辦的2023「全民閱讀博覽會－浩瀚星雲」，北區場次7月30日在佛光山金光明寺舉行，分別在大雄寶殿和四樓大會堂擺設175...,人間通訊社,2023年07月31日
寺志撰寫培訓工作坊 為佛教寺院傳承歷史,Temple chronicle writing training workshop to pass on the history of Buddhist temples,,https://www.lnanews.com/news/153289,佛光大學佛教學院與中華人間佛教聯合總會於7月19日至21日在佛光山金光明寺聯合舉辦「寺志撰寫培訓工作坊」，以史料收集、田野調查及口述歷史為理論基礎，進行寺志撰寫...,人間通訊社,2023年07月22日
慧解世間體證生命 慧知法師談「跟著星雲大師認識佛教的真諦」,"Hui explains the world and realizes life. Master Huizhi talks about ""Understanding the true meaning of Buddhism with Master Hsing Yun""",,https://www.lnanews.com/news/152851,國際佛光會佛州協會6月27日禮請佛光山淨土文教基金會執行長慧知法師法駕佛光山光明寺，為佛州信眾主講「跟著星雲大師認識佛教的真諦」。法師生活化的例證與幽默詼諧的...,人間通訊社,2023年07月04日
金光明寺為辭修高中考前祈福 祝福金榜題名,Jinguangming Temple prays for the candidates before the Cixiu High School Examination and the names on the gold medal list,,https://www.lnanews.com/news/6/133756,1月4日下午，三峽辭修高中校長張凱智帶領高三考生165人在寒風細雨中，來到金光明寺，在大雄寶殿為165位即將參加大學學測的高三考生舉行祈福法會，增加學生信心，祝福...,人間通訊社,2023年07月01日
金光明區「佛光家庭」 三代親子有趣的佛學會考觀摩賽,"Jinguangming District ""Foguang Family"" interesting Buddhist Association Examination Observation Competition for three generations of parents and children",,https://www.lnanews.com/news/5/137874,金光明區督導委員會在佛光山金光明寺副住持有果法師指導下，8月24日舉行別開生面的線上「佛光家庭」佛學會考觀摩賽，為9月12日全球佛學會考暖身，讓佛光大家庭以善法...,人間通訊社,2023年06月22日
金光明寺重陽敬老 長者參學北海道場,Jinguangming Temple respects the elderly during the Double Ninth Festival and the elders attend Beihai Dojo,,https://www.lnanews.com/news/125440,財團法人人間文教基金會、台北富邦銀行基金會10月4日共同舉辦「2019人間大學長者學苑秋季參學」，帶領學員及義工40多人至佛光山北海道場、朱銘美術館等地進行知性之旅...,人間通訊社,2023年06月18日
普門寺孝道月 覺培法師勉眾學佛心性要更柔和,Pumen Temple’s Filial Piety Month: Master Juepei encourages everyone to learn Buddhism and have a gentler mind,,https://www.lnanews.com/news/144801,佛光山普門寺8月3日焰口法會前，禮請佛光山金光明寺住持覺培法師為與會206位信眾開示，覺培法師表示，普門寺有26場焰口法會難遭難遇，為何信徒一定會來參加，因為...,人間通訊社,2023年06月17日
連續9年 佛光山金光明寺寒冬送暖音樂饗宴擴大贈福田金,"For the 9th consecutive year, Fo Guang Shan Jin Guangming Temple has extended the warm-winter music feast and donated Futian gold.","《圖說》佛光山金光明寺寒冬送暖音樂饗宴大提琴家張正傑率女高音蔣啟真、鋼琴家呂冠葶等演奏多首知名樂曲。〈社會局提供〉

【民眾網葉柏成新北報導】位於三峽的佛光山金光明寺每於農曆春節前，舉辦寒冬送暖音樂饗宴活動，今年是連續第9年舉辦，擴大邀請板橋、土樹三鶯、瑞平雙貢、重、新等11區，共1,200福田戶參加，每戶福田金2,000元，以及大批物資福袋及臘八粥。

代表侯友宜市長感謝的副市長劉和然表示，佛光山在疫情初起時，即倡議奔走購買疫苗，也捐贈許多防疫物資，提供新北市甚至全國醫護人員使用。宗教是穩定社會的一股力量，佛光山成立基金會，24年來幫助全台，金光明寺更在住持覺培法師到任後，連續9年舉辦寒冬送暖，尤其將音樂結合宗教，不僅提供生活物質，也撫慰人心。

《圖說》新北市副市長劉和然致贈福袋給福田戶。〈社會局提供〉

金光明寺住持覺培法師代星雲大師朗讀「為社會大眾祈願文」，希望社會百工百業、每個家庭，乃至個人，都能相互依存，彼此尊重包容，奉行八正道，花開四季、耕耘心田。並引開山星雲大師訓勉：「施與受是平等的」、「每人發出一點善念的微光，就能匯聚成火炬！」她感謝佛光山暨慈悲基金會所有共襄盛舉的善信大德。

音樂饗宴則邀請大提琴家張正傑率女高音蔣啟真、鋼琴家呂冠葶、單簧管教授陳威稜、琵琶演奏家陳昱蓉等，演奏多首知名樂曲，包含聖桑的天鵝、義大利名曲「哦爸爸」、歌劇魅影，也有台灣民謠望春風、十面埋伏等，讓福田戶沉浸在音樂當中。

《圖說》佛光山金光明寺連續9年寒冬送暖音樂饗宴，今年擴大辦理，除一樓大雄寶殿外，還有4樓會場。〈社會局提供〉

今天社會局副局長吳淑芳、樹林區長王坤南、鶯歌區長施明慧、三峽區長周晉平、市議員林金結、蘇泓欽等民代參加，數十位里長、校長和社會局各社福中心社工均帶領並服務參加的福田戶，金光明寺也動員義工和童子軍全力協助。",https://tw.yahoo.com/trendr/%E9%80%A3%E7%BA%8C9%E5%B9%B4-%E4%BD%9B%E5%85%89%E5%B1%B1%E9%87%91%E5%85%89%E6%98%8E%E5%AF%BA%E5%AF%92%E5%86%AC%E9%80%81%E6%9A%96%E9%9F%B3%E6%A8%82%E9%A5%97%E5%AE%B4%E6%93%B4%E5%A4%A7%E8%B4%88%E7%A6%8F%E7%94%B0%E9%87%91-122434741.html,音樂饗宴則邀請大提琴家張正傑率女高音蔣啟真、鋼琴家呂冠葶、單簧管教授陳威稜、琵琶演奏家陳昱蓉等，演奏多首知名樂曲，包含聖桑的天鵝、義大利名曲「哦爸爸」、歌劇魅影...,Yahoo奇摩,2023年06月08日
金光明寺響應全球佛光日 以抄經修持緬懷大師恩德,Jinguangming Temple responds to Global Buddha’s Light Day and commemorates the kindness of the master by copying sutras and practicing,,https://www.lnanews.com/news/151558,"佛光山金光明寺在住持覺培法師帶領下，逾300位僧信二眾齊聚大雄寶殿，以一顆恭敬、莊重的心，聆聽大師開示，並恭誦《般若波羅密多心經》，提筆開展抄經修持。 
為了讓大眾...",人間通訊社,2023年05月17日
周處長出席奧蘭多佛光山光明寺舉辦之2023年浴佛節,Director Zhou attended the 2023 Buddha Bathing Festival held by Fo Guang Shan Guangming Temple in Orlando,,https://www.roc-taiwan.org/usmia/post/12834.html,"本處周處長偕僑務秘書劉敏如應邀出席中佛州奧蘭多佛光山光明寺及國際佛光會佛州協會於5月7日舉行「慶祝佛誕節」活動。佛州橘郡(Orange 
county)郡長Jerry Demings...",ROC Taiwan.org,2023年05月11日
光明寺藝文饗宴 豐富親子心靈,Guangming Temple Arts and Culture Banquet Enriches the Souls of Parents and Children,,https://www.lnanews.com/news/151350,蔬食淨化身體，藝術淨化心靈。美國佛州佛光山光明寺，在5月7日推出「當日限定」的佛誕藝文饗宴，由中西樂團、奧蘭多佛光合唱團、岩湖小學、日本太鼓團、長青社以及漢服...,人間通訊社,2023年05月10日
金光明寺佛學講座 妙光法師領眾緬懷大師,Jinguangming Temple Buddhist Lecture Master Miaoguang leads the crowd to commemorate the master,,https://www.lnanews.com/news/151297,"妙光法師並藉由影片，分享在蓋藏經樓時，即使大師身軀不便，每天早中晚一定巡視關心，風雨無阻，就是身體不舒服發高燒都不放棄，大師用身和心不遺餘力的為教奉獻。 
妙光...",人間通訊社,2023年05月09日
月稱光明寺關懷弱勢學童 頒獎助學金,Moonlight Temple cares for disadvantaged students and awards bursaries,"副縣長鄧桂菊頒獎助學金。 （記者葉蒼秀攝）

記者葉蒼秀／苗栗報導

福智僧團月稱光明寺為關懷弱勢學童，每年頒發獎助學金鼓勵青年學子，七日上午在苑裡國小頒發通霄、苑裡地區共九十五位學子，副縣長鄧桂菊前往致意時表示，感謝僧團對學子的關懷未曾間斷，期勉學子們就學時接獲各界的幫助後，未來踏入社會「要做個手心向下的人」、懂得付出。

頒獎典禮上午十時在苑裡國小舉行，由福智僧團性莊法師主持，副縣長鄧桂菊率領教育處副處長徐建男、家庭教育中心主任邱華斐致意，苑裡鎮長劉育育、縣議員張顧爍服務處代表都到場參與。金曲將歌后張艾莉也到場獻唱，分享感恩、立志向上的理念，也分別安排里長、校長頒發助學金，場面溫馨感人。

副縣長鄧桂菊致詞表示，感謝福智僧團多年來對苗栗青年學子的關懷未曾間斷，她連續多年參與頒獎會場，感受到滿滿的正能量；她說，人生的道路上都會碰到一些問題，多數人需要被幫助似乎要多一點，過程中總是看到一些團體，對弱勢青年學子給予及時的幫助，尤其月稱光明寺持續多年，不僅獎助學金，還有舉辦關愛大地、經過檢測的放生魚苗活動。

每年都撙節約五十萬預算，針對通霄、苑裡、苗栗市、西湖和後龍等五個鄉鎮市，弱勢、貧困及遭逢家庭重大變故的學子，今年共有二０八位學子獲得助學金鼓勵，大學生每人五千元助學金、高中生每人三千元、國中生每人二千五百元和國小生每人二千元。

月稱光明寺性莊法師致詞表示，寺院有感於心靈教育培養優質人才，優質人才創造希望未來，希望鼓勵學子刻苦勤學、飲水思源。",https://tw.news.yahoo.com/%E6%9C%88%E7%A8%B1%E5%85%89%E6%98%8E%E5%AF%BA%E9%97%9C%E6%87%B7%E5%BC%B1%E5%8B%A2%E5%AD%B8%E7%AB%A5-%E9%A0%92%E7%8D%8E%E5%8A%A9%E5%AD%B8%E9%87%91-110820702.html,福智僧團月稱光明寺為關懷弱勢學童，每年頒發獎助學金鼓勵青年學子，七日上午在苑裡國小頒發通霄、苑裡地區共九十五位學子，副縣長鄧桂菊前往致意時表示，感謝僧團對學子的...,奇摩新聞,2023年05月07日
浴佛重生蝴蝶復育 就從你我開始,The rebirth of butterflies after bathing the Buddha starts with you and me,,https://www.lnanews.com/news/150887,"為了落實聯合國可持續發展目標「SDG 15 
保護生物多樣性與復育自然生態」於日常生活，4月22日國際佛光會佛州協會蓮花分會會長Peter、副會長Liza、佛光青年團團員Jenny，...",人間通訊社,2023年04月24日
星雲大師教誨 金光明寺僧信奉行,The teachings of Master Hsing Yun are followed by the monks of Jinguangming Temple,"佛光山金光明寺、佛光會祕書處、人間佛教讀書會法師群，帶領三峽區佛光人，參加星雲大師讚頌會。圖／記者王淑芬

《人間福報》是一份多元化的報紙，強調內容溫馨、健康、益智、環保，不八卦、不加料、不阿諛，希冀藉由優質的內涵，體貼大眾身心靈的需要，是一份承擔社會責任的報紙。

【記者王淑芬大樹報導】「佛光山開山祖師星雲大師讚頌會」，四日在佛光山星雲大師真身舍利堂舉行，由佛光山金光明寺、佛光會祕書處、人間佛教讀書會法師群，帶領三峽區佛光人，逾三百人參加。金光明寺住持覺培法師表示，佛光山僧信二眾在長老的帶領下，奉行大師的人間佛教，讓佛法深植人心，期盼大家能繼續弘揚「三好」、「四給」精神，傳承大師的教誨。當天，於念誦〈般若波羅密多心經〉後，由法師組成的「金佛隊」唱誦〈流轉〉等人間音緣揭開序幕，過程中還有佛光人分享「師父與我」，感念追隨大師奉行人間佛教的法喜。勉眾發揮所才傳承大師智慧佛光山傳燈會會長慈容法師開示指出，「師父上人一生心懷度眾慈悲願，視信眾為一家人，一心為弘揚佛法奉獻。」人間音緣由大師作詞，是大師一生的經驗和智慧，即便在海內外創辦五所大學、設立道場，大師「身似法海不繫舟」，一生志願就是為了民眾能「平安幸福照五洲」。慈容法師期勉佛光人發揮自己的能量，學習並承擔大師賦予的責任。覺培法師於開示時指出，「出家人沒有悲傷的權利」，在長老的帶領下為佛教度眾、帶領大眾研讀《星雲大師全集》，用全人教育讓佛法深植人心，勉勵大眾力行「三好」、實踐「四給」，讓每個人的心中有光明，將繼續傳承大師的教誨。佛法即是力量指引前途道路佛光會幹部劉玲岑感念大師教示，讓她的家庭幸福美滿，即使事業遇到瓶頸，也用「有佛法就有辦法」法語來轉念，讓事業得到向前的力量。武麗芬分享參與法會接受到大師的教誨，更因為有人間佛教各種弘法活動，而讓人生精進。雖然大師圓寂，但是閱讀《人間福報》和大師的著作時，都覺得與大師同在。擅長花藝的佛光幹部張春金感念奉行人間佛教，讓家庭幸福快樂，尤其藉由花藝美學莊嚴道場的機緣，發願一生奉行佛法。金剛分隊長徐富銘表示，配合道場活動推揚人間佛教，體會大師所說「忙就是營養」，發願力行大師教誨發揚人間佛教。「金光明寺佛光合唱團」四十五名團員在指揮老師康基祐的帶領下，獻唱〈讚佛歌〉、〈信心門之歌〉等多首人間音緣。悠揚的音聲傳遞對星雲大師無限的懷念，感恩在弘法路上得到指引與無比的力量。身為基督徒的康基祐在因緣具足下，接手金光明寺佛光合唱團指揮，過程中他領受到佛光人的正向與歡喜，唱出旋律流暢、歌詞膾炙人心的歌曲，音聲令人感動。",https://www.merit-times.com/newslistdetail_tw_1.php?id=20402,當天，於念誦〈般若波羅密多心經〉後，由法師組成的「金佛隊」唱誦〈流轉〉等人間音緣揭開序幕，過程中還有佛光人分享「師父與我」，感念追隨大師奉行人間佛教的法喜。,Merit Times,2023年04月06日
光明寺雲講座「三時繫念的行持 念出無限光明,"Guangming Temple Cloud Lecture ""Practice of Mindfulness of the Three Seasons to Recite Infinite Light""",,https://www.lnanews.com/news/150378,美國佛州光明寺於3月27日晚上7點半舉辦線上雲講座系列二「三時繫念的行持」，禮請佛光山港澳教區總住持永富法師雲端開講，共有457人線上參與。永富法師帶領信眾們從三...,人間通訊社,2023年03月31日
